hotel_id,date,available_rooms,occupied_rooms
H005,2025-09-26,71,51
H006,2025-11-29,117,90
H007,2025-07-17,52,40
H008,2025-10-21,93,67
H009,2025-08-15,53,44
H010,2025-09-09,78,57
H011,2025-08-09,59,41
H012,2025-08-15,58,42
H013,2025-11-15,69,54
H014,2025-11-21,41,32
H015,2025-11-15,75,60
H016,2025-11-04,57,42
H017,2025-07-14,106,80
H018,2025-11-10,42,32
H019,2025-12-16,110,86
H020,2025-08-07,88,70
H021,2025-08-10,94,75
H022,2025-09-21,48,34
H023,2025-11-13,105,85
H024,2025-07-31,74,51
H025,2025-08-06,112,88
H026,2025-10-28,108,78
H027,2025-07-05,112,83
H028,2025-11-04,72,55
H029,2025-12-22,70,56
H030,2025-07-07,68,55
H031,2025-12-28,104,83
H032,2025-11-11,115,90
H033,2025-10-31,95,74
H034,2025-10-12,100,76
H035,2025-10-18,84,64
H036,2025-09-13,43,38
H037,2025-11-02,67,56
H038,2025-12-22,99,70
H039,2025-10-30,105,83
H040,2025-07-17,40,25
H041,2025-07-11,86,66
H042,2025-07-19,83,64
H043,2025-08-08,68,54
H044,2025-08-25,64,50
H045,2025-08-12,106,76
H046,2025-10-02,75,53
H047,2025-11-30,60,42
H048,2025-08-06,93,66
H049,2025-08-31,58,48
H050,2025-10-15,114,89
H001,2025-09-16,74,56
H002,2025-12-19,71,52
H003,2025-10-24,95,76
H004,2025-08-22,51,34
H005,2025-12-01,71,57
H006,2025-11-21,117,91
H007,2025-08-14,52,40
H008,2025-11-04,93,72
H009,2025-10-03,53,38
H010,2025-10-26,78,55
H011,2025-07-11,59,44
H012,2025-07-26,58,42
H013,2025-08-09,69,57
H014,2025-12-18,41,35
H015,2025-12-14,75,52
H016,2025-08-08,57,47
H017,2025-10-01,106,77
H018,2025-08-05,42,31
H019,2025-08-03,110,88
H020,2025-08-07,88,64
H021,2025-08-02,94,70
H022,2025-07-20,48,32
H023,2025-09-22,105,81
H024,2025-08-08,74,52
H025,2025-09-25,112,90
H026,2025-08-01,108,77
H027,2025-09-20,112,83
H028,2025-07-19,72,58
H029,2025-10-13,70,49
H030,2025-09-16,68,49
H031,2025-09-18,104,77
H032,2025-10-05,115,88
H033,2025-09-12,95,74
H034,2025-12-23,100,80
H035,2025-08-22,84,64
H036,2025-08-17,43,37
H037,2025-11-02,67,52
H038,2025-12-14,99,76
H039,2025-11-04,105,80
H040,2025-12-24,40,25
H041,2025-10-22,86,65
H042,2025-11-29,83,67
H043,2025-07-23,68,53
H044,2025-09-24,64,54
H045,2025-12-15,106,82
H046,2025-12-25,75,57
H047,2025-08-07,60,45
H048,2025-12-07,93,67
H049,2025-11-30,58,44
H050,2025-07-27,114,86
H001,2025-07-15,74,52
H002,2025-10-20,71,57
H003,2025-08-30,95,67
H004,2025-10-21,51,44
H005,2025-08-10,71,59
H006,2025-12-04,117,84
H007,2025-08-06,52,38
H008,2025-12-25,93,75
H009,2025-08-25,53,36
H010,2025-09-25,78,58
H011,2025-11-07,59,46
H012,2025-12-15,58,39
H013,2025-07-30,69,53
H014,2025-09-04,41,26
H015,2025-07-13,75,54
H016,2025-08-02,57,38
H017,2025-10-08,106,84
H018,2025-08-15,42,33
H019,2025-10-19,110,80
H020,2025-12-08,88,68
H021,2025-11-11,94,66
H022,2025-11-12,48,31
H023,2025-08-28,105,79
H024,2025-08-01,74,51
H025,2025-08-28,112,81
H026,2025-07-21,108,84
H027,2025-08-15,112,87
H028,2025-08-23,72,59
H029,2025-10-14,70,55
H030,2025-11-23,68,47
H031,2025-09-13,104,74
H032,2025-10-05,115,88
H033,2025-07-08,95,72
H034,2025-07-14,100,76
H035,2025-09-28,84,61
H036,2025-07-07,43,36
H037,2025-12-24,67,56
H038,2025-10-30,99,71
H039,2025-08-02,105,81
H040,2025-08-30,40,34
H041,2025-08-22,86,69
H042,2025-08-31,83,65
H043,2025-07-25,68,49
H044,2025-12-03,64,53
H045,2025-10-18,106,81
H046,2025-10-31,75,61
H047,2025-08-29,60,48
H048,2025-10-19,93,67
H049,2025-09-23,58,40
H050,2025-10-09,114,82
H001,2025-11-12,74,56
H002,2025-12-24,71,54
H003,2025-09-11,95,72
H004,2025-09-12,51,43
H005,2025-08-22,71,58
H006,2025-08-17,117,85
H007,2025-12-05,52,44
H008,2025-07-15,93,73
H009,2025-10-26,53,44
H010,2025-08-25,78,63
H011,2025-11-12,59,46
H012,2025-10-12,58,46
H013,2025-12-29,69,48
H014,2025-08-07,41,31
H015,2025-11-07,75,59
H016,2025-11-24,57,43
H017,2025-11-06,106,78
H018,2025-07-02,42,36
H019,2025-07-22,110,84
H020,2025-12-14,88,62
H021,2025-07-03,94,71
H022,2025-10-09,48,33
H023,2025-07-13,105,75
H024,2025-07-31,74,58
H025,2025-12-29,112,80
H026,2025-09-30,108,82
H027,2025-08-25,112,85
H028,2025-12-28,72,54
H029,2025-11-08,70,57
H030,2025-08-23,68,52
H031,2025-12-02,104,83
H032,2025-11-28,115,84
H033,2025-08-08,95,69
H034,2025-11-27,100,75
H035,2025-09-08,84,64
H036,2025-07-19,43,30
H037,2025-10-08,67,47
H038,2025-10-22,99,78
H039,2025-08-24,105,84
H040,2025-11-02,40,26
H041,2025-07-07,86,64
H042,2025-11-20,83,60
H043,2025-07-01,68,54
H044,2025-08-04,64,49
H045,2025-11-27,106,81
H046,2025-07-21,75,55
H047,2025-12-08,60,41
H048,2025-09-24,93,74
H049,2025-12-13,58,45
H050,2025-07-14,114,89
H001,2025-08-03,74,52
H002,2025-10-13,71,51
H003,2025-08-17,95,67
H004,2025-07-24,51,37
H005,2025-11-26,71,53
H006,2025-08-28,117,92
H007,2025-12-04,52,39
H008,2025-11-05,93,72
H009,2025-11-29,53,36
H010,2025-11-04,78,59
H011,2025-08-10,59,49
H012,2025-12-05,58,49
H013,2025-08-03,69,52
H014,2025-07-04,41,28
H015,2025-12-08,75,61
H016,2025-09-03,57,42
H017,2025-10-04,106,76
H018,2025-08-05,42,35
H019,2025-07-26,110,83
H020,2025-10-17,88,65
H021,2025-12-19,94,70
H022,2025-09-07,48,35
H023,2025-09-22,105,81
H024,2025-09-29,74,54
H025,2025-12-04,112,82
H026,2025-09-21,108,82
H027,2025-10-26,112,89
H028,2025-11-05,72,56
H029,2025-10-07,70,48
H030,2025-09-26,68,52
H031,2025-10-23,104,82
H032,2025-07-21,115,86
H033,2025-08-01,95,70
H034,2025-11-13,100,79
H035,2025-09-30,84,69
H036,2025-07-03,43,36
H037,2025-11-28,67,52
H038,2025-12-04,99,70
H039,2025-09-06,105,84
H040,2025-10-08,40,32
H041,2025-07-12,86,65
H042,2025-08-07,83,61
H043,2025-08-13,68,56
H044,2025-11-15,64,45
H045,2025-12-14,106,79
H046,2025-09-06,75,53
H047,2025-07-06,60,46
H048,2025-11-23,93,74
H049,2025-11-15,58,48
H050,2025-10-12,114,92
H001,2025-11-15,74,52
H002,2025-10-16,71,49
H003,2025-11-13,95,75
H004,2025-11-09,51,43
H005,2025-11-18,71,51
H006,2025-12-12,117,87
H007,2025-07-13,52,39
H008,2025-08-14,93,66
H009,2025-11-20,53,45
H010,2025-08-10,78,64
H011,2025-07-18,59,41
H012,2025-09-22,58,39
H013,2025-12-13,69,51
H014,2025-10-14,41,34
H015,2025-08-25,75,58
H016,2025-12-11,57,40
H017,2025-08-10,106,84
H018,2025-12-28,42,29
H019,2025-09-20,110,80
H020,2025-09-22,88,67
H021,2025-07-31,94,67
H022,2025-09-21,48,41
H023,2025-09-04,105,75
H024,2025-09-25,74,61
H025,2025-11-14,112,82
H026,2025-09-14,108,83
H027,2025-10-03,112,80
H028,2025-11-21,72,53
H029,2025-10-05,70,53
H030,2025-08-06,68,47
H031,2025-10-29,104,74
H032,2025-08-12,115,87
H033,2025-08-19,95,77
H034,2025-12-15,100,72
H035,2025-08-05,84,66
H036,2025-08-11,43,32
H037,2025-09-01,67,51
H038,2025-09-28,99,72
H039,2025-09-08,105,78
H040,2025-09-14,40,26
H041,2025-12-08,86,70
H042,2025-08-02,83,67
H043,2025-12-09,68,51
H044,2025-10-29,64,44
H045,2025-08-13,106,82
H046,2025-08-28,75,60
H047,2025-11-30,60,51
H048,2025-12-05,93,71
H049,2025-11-14,58,39
H050,2025-07-12,114,89
H001,2025-12-01,74,51
H002,2025-11-21,71,57
H003,2025-11-08,95,68
H004,2025-11-24,51,35
H005,2025-11-17,71,49
H006,2025-10-13,117,86
H007,2025-10-04,52,39
H008,2025-11-09,93,70
H009,2025-07-26,53,41
H010,2025-12-14,78,55
H011,2025-08-01,59,42
H012,2025-09-26,58,48
H013,2025-08-11,69,51
H014,2025-11-22,41,28
H015,2025-07-31,75,52
H016,2025-11-29,57,43
H017,2025-09-07,106,81
H018,2025-07-21,42,34
H019,2025-07-21,110,80
H020,2025-12-17,88,62
H021,2025-10-15,94,75
H022,2025-10-15,48,32
H023,2025-10-02,105,84
H024,2025-11-11,74,56
H025,2025-12-30,112,89
H026,2025-10-31,108,85
H027,2025-12-29,112,83
H028,2025-10-14,72,56
H029,2025-10-03,70,51
H030,2025-11-09,68,56
H031,2025-09-08,104,76
H032,2025-08-17,115,90
H033,2025-07-21,95,71
H034,2025-10-20,100,76
H035,2025-07-28,84,65
H036,2025-09-29,43,31
H037,2025-12-09,67,48
H038,2025-09-30,99,79
H039,2025-11-25,105,83
H040,2025-08-28,40,34
H041,2025-11-28,86,67
H042,2025-08-04,83,67
H043,2025-08-07,68,57
H044,2025-10-05,64,51
H045,2025-09-18,106,83
H046,2025-12-15,75,56
H047,2025-07-22,60,50
H048,2025-11-26,93,70
H049,2025-07-25,58,47
H050,2025-12-17,114,83
H001,2025-08-10,74,55
H002,2025-10-27,71,55
H003,2025-12-31,95,69
H004,2025-12-08,51,39
H005,2025-10-01,71,55
H006,2025-12-03,117,87
H007,2025-09-09,52,42
H008,2025-10-03,93,70
H009,2025-09-27,53,39
H010,2025-11-19,78,55
H011,2025-10-07,59,45
H012,2025-10-12,58,47
H013,2025-09-28,69,56
H014,2025-10-10,41,29
H015,2025-09-09,75,59
H016,2025-11-28,57,43
H017,2025-11-08,106,81
H018,2025-11-10,42,31
H019,2025-07-05,110,81
H020,2025-07-30,88,70
H021,2025-11-27,94,74
H022,2025-07-10,48,41
H023,2025-08-28,105,79
H024,2025-12-10,74,60
H025,2025-11-16,112,85
H026,2025-11-20,108,82
H027,2025-08-14,112,80
H028,2025-08-31,72,53
H029,2025-11-26,70,57
H030,2025-07-18,68,50
H031,2025-09-04,104,76
H032,2025-07-08,115,89
H033,2025-12-02,95,69
H034,2025-07-24,100,74
H035,2025-11-20,84,63
H036,2025-11-13,43,30
H037,2025-09-05,67,56
H038,2025-11-10,99,78
H039,2025-08-23,105,84
H040,2025-12-21,40,35
H041,2025-09-21,86,68
H042,2025-11-08,83,65
H043,2025-10-28,68,55
H044,2025-09-01,64,46
H045,2025-10-02,106,86
H046,2025-11-14,75,56
H047,2025-12-06,60,43
H048,2025-09-04,93,66
H049,2025-09-20,58,47
H050,2025-09-02,114,84
H001,2025-10-24,74,53
H002,2025-07-04,71,55
H003,2025-11-24,95,77
H004,2025-10-03,51,38
H005,2025-10-27,71,57
H006,2025-09-10,117,86
H007,2025-12-16,52,41
H008,2025-12-22,93,70
H009,2025-10-04,53,38
H010,2025-11-26,78,54
H011,2025-11-21,59,41
H012,2025-12-03,58,44
H013,2025-10-12,69,53
H014,2025-12-05,41,32
H015,2025-08-07,75,58
H016,2025-09-11,57,45
H017,2025-07-26,106,84
H018,2025-07-29,42,32
H019,2025-08-19,110,88
H020,2025-12-05,88,63
H021,2025-10-14,94,67
H022,2025-09-05,48,34
H023,2025-09-01,105,84
H024,2025-10-31,74,59
H025,2025-08-12,112,88
H026,2025-07-31,108,77
H027,2025-12-26,112,83
H028,2025-11-03,72,59
H029,2025-08-12,70,53
H030,2025-10-29,68,53
H031,2025-11-16,104,77
H032,2025-10-13,115,92
H033,2025-10-09,95,75
H034,2025-10-09,100,73
H035,2025-12-12,84,68
H036,2025-08-12,43,30
H037,2025-12-27,67,49
H038,2025-08-02,99,80
H039,2025-11-09,105,76
H040,2025-12-20,40,30
H041,2025-07-18,86,65
H042,2025-09-14,83,64
H043,2025-09-23,68,52
H044,2025-11-26,64,48
H045,2025-11-28,106,83
H046,2025-07-31,75,53
H047,2025-12-28,60,46
H048,2025-07-19,93,68
H049,2025-08-09,58,46
H050,2025-10-14,114,89
H001,2025-09-03,74,61
H002,2025-09-12,71,52
H003,2025-11-08,95,72
H004,2025-11-11,51,43
H005,2025-08-01,71,57
H006,2025-08-02,117,88
H007,2025-12-14,52,43
H008,2025-11-29,93,75
H009,2025-07-06,53,35
H010,2025-10-28,78,63
H011,2025-12-08,59,48
H012,2025-12-12,58,45
H013,2025-11-03,69,51
H014,2025-11-25,41,30
H015,2025-12-27,75,57
H016,2025-09-11,57,44
H017,2025-08-07,106,81
H018,2025-12-23,42,35
H019,2025-09-29,110,82
H020,2025-10-28,88,66
H021,2025-07-27,94,74
H022,2025-10-10,48,37
H023,2025-11-17,105,77
H024,2025-08-04,74,57
H025,2025-11-23,112,81
H026,2025-08-28,108,82
H027,2025-09-29,112,88
H028,2025-08-28,72,54
H029,2025-09-23,70,57
H030,2025-09-08,68,52
H031,2025-10-21,104,80
H032,2025-10-05,115,83
H033,2025-11-12,95,76
H034,2025-11-28,100,81
H035,2025-11-26,84,66
H036,2025-11-08,43,33
H037,2025-11-26,67,47
H038,2025-11-15,99,78
H039,2025-12-15,105,78
H040,2025-07-20,40,31
H041,2025-07-16,86,69
H042,2025-08-08,83,58
H043,2025-11-17,68,48
H044,2025-11-30,64,52
H045,2025-07-19,106,76
H046,2025-07-07,75,55
H047,2025-09-01,60,50
H048,2025-08-24,93,76
H049,2025-10-11,58,39
H050,2025-07-11,114,86
H001,2025-11-29,74,53
H002,2025-07-21,71,56
H003,2025-08-12,95,69
H004,2025-08-16,51,34
H005,2025-09-05,71,56
H006,2025-08-06,117,87
H007,2025-08-16,52,44
H008,2025-10-31,93,67
H009,2025-12-17,53,35
H010,2025-07-26,78,61
H011,2025-07-06,59,43
H012,2025-09-18,58,44
H013,2025-08-29,69,54
H014,2025-12-17,41,29
H015,2025-07-10,75,57
H016,2025-08-11,57,40
H017,2025-12-03,106,83
H018,2025-10-11,42,32
H019,2025-12-19,110,84
H020,2025-09-25,88,70
H021,2025-10-04,94,68
H022,2025-07-29,48,31
H023,2025-11-16,105,79
H024,2025-10-22,74,56
H025,2025-07-27,112,82
H026,2025-07-08,108,81
H027,2025-10-24,112,80
H028,2025-12-07,72,57
H029,2025-08-28,70,53
H030,2025-08-07,68,49
H031,2025-11-03,104,84
H032,2025-10-05,115,84
H033,2025-12-16,95,77
H034,2025-10-26,100,81
H035,2025-08-09,84,59
H036,2025-10-05,43,29
H037,2025-07-19,67,53
H038,2025-08-20,99,80
H039,2025-11-05,105,75
H040,2025-10-31,40,35
H041,2025-09-12,86,64
H042,2025-10-30,83,59
H043,2025-09-08,68,56
H044,2025-07-25,64,44
H045,2025-09-15,106,79
H046,2025-09-18,75,53
H047,2025-12-14,60,48
H048,2025-12-08,93,67
H049,2025-07-01,58,44
H050,2025-10-03,114,90
H001,2025-12-22,74,59
H002,2025-12-22,71,50
H003,2025-11-20,95,73
H004,2025-11-14,51,34
H005,2025-10-26,71,56
H006,2025-08-28,117,90
H007,2025-11-19,52,36
H008,2025-11-20,93,68
H009,2025-11-05,53,41
H010,2025-12-09,78,57
H011,2025-10-22,59,40
H012,2025-10-07,58,46
H013,2025-08-22,69,53
H014,2025-10-25,41,28
H015,2025-09-16,75,52
H016,2025-09-09,57,44
H017,2025-09-06,106,84
H018,2025-10-30,42,31
H019,2025-07-02,110,83
H020,2025-11-22,88,65
H021,2025-08-11,94,72
H022,2025-11-29,48,37
H023,2025-12-01,105,75
H024,2025-11-08,74,60
H025,2025-09-05,112,80
H026,2025-09-21,108,85
H027,2025-08-17,112,82
H028,2025-11-20,72,57
H029,2025-08-18,70,55
H030,2025-10-22,68,53
H031,2025-08-19,104,84
H032,2025-11-30,115,89
H033,2025-10-23,95,74
H034,2025-10-03,100,78
H035,2025-10-16,84,69
H036,2025-12-26,43,28
H037,2025-09-29,67,49
H038,2025-11-26,99,75
H039,2025-10-18,105,82
H040,2025-09-27,40,29
H041,2025-08-29,86,60
H042,2025-07-13,83,67
H043,2025-12-07,68,56
H044,2025-12-13,64,49
H045,2025-08-20,106,78
H046,2025-07-19,75,56
H047,2025-12-18,60,47
H048,2025-07-31,93,75
H049,2025-07-19,58,46
H050,2025-12-27,114,83
H001,2025-12-17,74,51
H002,2025-10-28,71,51
H003,2025-08-07,95,76
H004,2025-07-09,51,38
H005,2025-07-16,71,53
H006,2025-10-31,117,85
H007,2025-10-16,52,38
H008,2025-08-20,93,75
H009,2025-11-26,53,37
H010,2025-11-09,78,62
H011,2025-09-01,59,43
H012,2025-11-16,58,45
H013,2025-09-28,69,55
H014,2025-09-12,41,31
H015,2025-12-19,75,59
H016,2025-09-11,57,41
H017,2025-08-19,106,81
H018,2025-09-10,42,32
H019,2025-10-25,110,82
H020,2025-12-21,88,68
H021,2025-11-25,94,73
H022,2025-11-27,48,39
H023,2025-10-13,105,85
H024,2025-07-23,74,57
H025,2025-09-04,112,81
H026,2025-10-29,108,84
H027,2025-11-24,112,88
H028,2025-11-01,72,53
H029,2025-07-30,70,51
H030,2025-07-16,68,51
H031,2025-11-19,104,82
H032,2025-12-17,115,89
H033,2025-07-25,95,69
H034,2025-11-16,100,78
H035,2025-08-17,84,69
H036,2025-09-25,43,34
H037,2025-12-08,67,56
H038,2025-07-21,99,77
H039,2025-08-11,105,81
H040,2025-12-02,40,29
H041,2025-11-17,86,67
H042,2025-10-13,83,63
H043,2025-07-08,68,56
H044,2025-10-20,64,53
H045,2025-10-06,106,77
H046,2025-12-17,75,54
H047,2025-07-05,60,47
H048,2025-07-20,93,74
H049,2025-08-01,58,45
H050,2025-08-28,114,92
H001,2025-10-17,74,61
H002,2025-12-20,71,53
H003,2025-12-09,95,74
H004,2025-11-07,51,44
H005,2025-10-04,71,56
H006,2025-09-14,117,89
H007,2025-12-21,52,40
H008,2025-12-29,93,75
H009,2025-08-11,53,39
H010,2025-12-12,78,54
H011,2025-10-26,59,46
H012,2025-12-22,58,45
H013,2025-07-13,69,50
H014,2025-12-05,41,30
H015,2025-10-18,75,55
H016,2025-11-28,57,38
H017,2025-07-04,106,79
H018,2025-10-14,42,29
H019,2025-08-03,110,85
H020,2025-07-23,88,70
H021,2025-10-24,94,66
H022,2025-10-07,48,31
H023,2025-08-30,105,75
H024,2025-08-17,74,59
H025,2025-08-27,112,83
H026,2025-11-20,108,84
H027,2025-10-11,112,86
H028,2025-08-19,72,56
H029,2025-11-16,70,50
H030,2025-08-09,68,57
H031,2025-11-16,104,75
H032,2025-07-14,115,86
H033,2025-11-22,95,76
H034,2025-08-11,100,76
H035,2025-11-06,84,69
H036,2025-09-03,43,31
H037,2025-07-30,67,51
H038,2025-11-01,99,72
H039,2025-10-15,105,78
H040,2025-08-15,40,31
H041,2025-11-17,86,62
H042,2025-09-09,83,59
H043,2025-10-22,68,51
H044,2025-11-14,64,45
H045,2025-07-22,106,82
H046,2025-11-17,75,61
H047,2025-11-02,60,49
H048,2025-09-08,93,69
H049,2025-07-31,58,46
H050,2025-12-21,114,84
H001,2025-11-09,74,58
H002,2025-11-05,71,58
H003,2025-10-27,95,70
H004,2025-07-30,51,44
H005,2025-12-10,71,55
H006,2025-10-04,117,91
H007,2025-09-27,52,40
H008,2025-11-17,93,70
H009,2025-09-26,53,43
H010,2025-09-26,78,58
H011,2025-10-02,59,48
H012,2025-11-15,58,49
H013,2025-07-08,69,49
H014,2025-07-13,41,33
H015,2025-11-14,75,62
H016,2025-07-08,57,44
H017,2025-10-06,106,83
H018,2025-10-13,42,31
H019,2025-11-28,110,85
H020,2025-07-23,88,62
H021,2025-11-04,94,72
H022,2025-07-11,48,33
H023,2025-11-11,105,79
H024,2025-11-28,74,59
H025,2025-10-23,112,86
H026,2025-07-01,108,84
H027,2025-08-23,112,83
H028,2025-12-20,72,54
H029,2025-10-21,70,48
H030,2025-09-29,68,47
H031,2025-07-24,104,76
H032,2025-10-05,115,89
H033,2025-07-31,95,67
H034,2025-07-17,100,79
H035,2025-11-11,84,68
H036,2025-07-26,43,28
H037,2025-11-25,67,48
H038,2025-10-01,99,80
H039,2025-10-27,105,82
H040,2025-09-16,40,30
H041,2025-11-11,86,61
H042,2025-07-14,83,62
H043,2025-11-10,68,55
H044,2025-07-20,64,49
H045,2025-10-24,106,79
H046,2025-12-15,75,55
H047,2025-07-05,60,48
H048,2025-08-10,93,69
H049,2025-12-24,58,44
H050,2025-09-07,114,91
H001,2025-08-23,74,60
H002,2025-08-05,71,54
H003,2025-08-15,95,75
H004,2025-09-09,51,39
H005,2025-08-22,71,58
H006,2025-09-05,117,93
H007,2025-08-12,52,41
H008,2025-08-31,93,67
H009,2025-12-08,53,36
H010,2025-09-30,78,55
H011,2025-11-07,59,50
H012,2025-08-25,58,47
H013,2025-11-24,69,51
H014,2025-09-11,41,35
H015,2025-07-28,75,60
H016,2025-12-28,57,43
H017,2025-10-20,106,82
H018,2025-08-12,42,36
H019,2025-08-01,110,87
H020,2025-08-28,88,68
H021,2025-12-03,94,75
H022,2025-11-28,48,37
H023,2025-07-26,105,83
H024,2025-08-13,74,52
H025,2025-07-01,112,86
H026,2025-12-23,108,84
H027,2025-12-07,112,85
H028,2025-10-02,72,51
H029,2025-10-12,70,49
H030,2025-08-11,68,56
H031,2025-08-21,104,77
H032,2025-08-12,115,91
H033,2025-10-30,95,70
H034,2025-08-08,100,71
H035,2025-09-05,84,68
H036,2025-08-02,43,38
H037,2025-08-30,67,54
H038,2025-08-13,99,75
H039,2025-09-25,105,76
H040,2025-12-15,40,25
H041,2025-10-24,86,70
H042,2025-07-18,83,63
H043,2025-09-24,68,47
H044,2025-09-04,64,54
H045,2025-12-27,106,82
H046,2025-08-31,75,56
H047,2025-07-30,60,42
H048,2025-07-25,93,69
H049,2025-07-16,58,47
H050,2025-11-20,114,88
H001,2025-12-08,74,54
H002,2025-11-08,71,56
H003,2025-12-30,95,71
H004,2025-07-14,51,42
H005,2025-10-11,71,59
H006,2025-12-03,117,87
H007,2025-10-10,52,37
H008,2025-12-21,93,74
H009,2025-12-06,53,42
H010,2025-12-14,78,58
H011,2025-12-18,59,44
H012,2025-12-25,58,46
H013,2025-07-20,69,55
H014,2025-08-17,41,28
H015,2025-12-13,75,57
H016,2025-09-02,57,45
H017,2025-08-19,106,79
H018,2025-11-24,42,37
H019,2025-11-06,110,89
H020,2025-10-13,88,69
H021,2025-09-08,94,66
H022,2025-10-22,48,34
H023,2025-07-13,105,82
H024,2025-08-13,74,58
H025,2025-11-25,112,81
H026,2025-08-12,108,80
H027,2025-12-06,112,88
H028,2025-12-26,72,50
H029,2025-07-27,70,48
H030,2025-09-21,68,49
H031,2025-10-20,104,80
H032,2025-11-21,115,84
H033,2025-10-15,95,69
H034,2025-07-13,100,76
H035,2025-09-11,84,64
H036,2025-09-26,43,37
H037,2025-08-28,67,50
H038,2025-11-04,99,74
H039,2025-09-28,105,85
H040,2025-07-27,40,29
H041,2025-12-26,86,62
H042,2025-10-11,83,58
H043,2025-11-30,68,53
H044,2025-12-20,64,52
H045,2025-10-20,106,76
H046,2025-08-19,75,61
H047,2025-07-30,60,45
H048,2025-08-10,93,76
H049,2025-09-23,58,46
H050,2025-08-20,114,92
H001,2025-08-11,74,53
H002,2025-10-02,71,56
H003,2025-09-07,95,75
H004,2025-09-12,51,43
H005,2025-12-09,71,52
H006,2025-10-25,117,88
H007,2025-12-27,52,36
H008,2025-09-19,93,70
H009,2025-09-05,53,40
H010,2025-11-11,78,59
H011,2025-08-04,59,50
H012,2025-07-20,58,45
H013,2025-09-15,69,57
H014,2025-08-12,41,33
H015,2025-08-18,75,53
H016,2025-08-05,57,47
H017,2025-07-14,106,81
H018,2025-11-30,42,27
H019,2025-08-13,110,83
H020,2025-11-26,88,72
H021,2025-10-29,94,69
H022,2025-11-02,48,34
H023,2025-09-19,105,76
H024,2025-12-10,74,59
H025,2025-07-16,112,85
H026,2025-11-12,108,84
H027,2025-12-23,112,80
H028,2025-09-21,72,55
H029,2025-07-11,70,55
H030,2025-07-01,68,51
H031,2025-12-20,104,77
H032,2025-08-23,115,86
H033,2025-11-29,95,76
H034,2025-11-12,100,81
H035,2025-10-10,84,61
H036,2025-12-11,43,32
H037,2025-12-07,67,56
H038,2025-09-12,99,78
H039,2025-08-27,105,84
H040,2025-07-19,40,32
H041,2025-11-27,86,69
H042,2025-11-03,83,67
H043,2025-07-18,68,49
H044,2025-09-16,64,53
H045,2025-07-12,106,82
H046,2025-08-15,75,59
H047,2025-12-03,60,50
H048,2025-09-09,93,74
H049,2025-07-30,58,47
H050,2025-12-21,114,87
H001,2025-11-30,74,53
H002,2025-09-04,71,55
H003,2025-09-25,95,68
H004,2025-09-12,51,39
H005,2025-11-26,71,50
H006,2025-10-08,117,88
H007,2025-09-28,52,36
H008,2025-07-14,93,74
H009,2025-10-21,53,43
H010,2025-09-21,78,60
H011,2025-08-06,59,48
H012,2025-10-26,58,43
H013,2025-08-21,69,52
H014,2025-08-08,41,33
H015,2025-08-26,75,56
H016,2025-10-17,57,40
H017,2025-10-07,106,82
H018,2025-09-03,42,32
H019,2025-10-30,110,82
H020,2025-11-07,88,65
H021,2025-10-06,94,76
H022,2025-11-12,48,33
H023,2025-11-24,105,82
H024,2025-09-16,74,53
H025,2025-08-10,112,80
H026,2025-10-23,108,83
H027,2025-09-17,112,83
H028,2025-07-21,72,52
H029,2025-07-15,70,51
H030,2025-10-21,68,49
H031,2025-09-25,104,74
H032,2025-12-04,115,82
H033,2025-10-15,95,68
H034,2025-07-21,100,79
H035,2025-10-11,84,68
H036,2025-11-23,43,35
H037,2025-10-04,67,48
H038,2025-09-26,99,77
H039,2025-09-18,105,85
H040,2025-10-18,40,27
H041,2025-09-10,86,70
